observation_id,latitude,longitude,bright_ti4,bright_ti5,frp,acq_date,acq_time,satellite,instrument,confidence,daynight,scan,track,source_type,data_mode,source_request_id,source_file,year
FIRMS-RAW-2020-0024003,23.757,86.4,305.89,289.31,0.87,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024004,23.7507,86.4181,330.77,289.16,3.47,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024005,23.7543,86.3957,302.77,286.47,0.87,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024006,23.7537,86.3994,297.47,285.9,0.87,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024007,23.7468,86.4213,302.06,285.22,0.84,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024008,23.6663,86.9178,298.37,286.52,1.25,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024009,23.6657,86.9216,299.88,284.11,0.61,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024010,23.7775,86.2075,306.66,288.84,1.67,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024011,23.7411,86.4356,302.89,286.87,0.99,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024012,23.7384,86.4312,296.29,285.92,0.65,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024013,23.7378,86.435,299.49,287.9,0.65,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024014,23.7363,86.4231,295.98,284.34,0.6,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024015,23.7306,86.4375,299.48,288.34,1.49,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024016,23.7267,86.4406,331.4,289.72,1.49,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024017,23.6116,87.1464,308.49,286.26,1.3,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024018,23.7235,86.44,324.15,291.08,2.81,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024019,23.7229,86.4437,324.52,289.6,1.47,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024020,23.7222,86.4475,318.39,290.63,1.47,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024021,23.607,87.1534,296.24,283.94,0.46,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024022,23.7196,86.4431,305.15,291.21,1.47,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024023,23.719,86.4468,304.61,288.18,1.47,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024024,23.7184,86.4506,302.29,288.56,1.08,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024025,23.6037,87.1528,299.63,285.3,0.46,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024026,23.7163,86.4425,306.6,286.66,1.2,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024027,23.7082,86.4294,297.76,284.77,0.47,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024028,23.768,86.0326,297.06,283.39,0.5,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024029,23.7674,86.0364,307.85,286.98,0.78,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024030,23.7668,86.0401,301.2,286.71,0.78,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024031,23.5953,87.1,308.67,283.55,0.82,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024032,23.7641,86.0357,296.03,285.39,0.78,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024033,23.7667,85.9946,301.49,282.67,0.65,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024034,23.5593,87.2396,320.59,284.11,1.59,2020-02-03,1956,N20,VIIRS,n,N,0.4,0.37,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024035,23.5605,87.2319,298.12,283.54,0.49,2020-02-03,1956,N20,VIIRS,n,N,0.4,0.37,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024036,23.5553,87.2428,302.45,286.04,1.59,2020-02-03,1956,N20,VIIRS,n,N,0.4,0.37,3,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024037,23.6144,86.8617,297.68,284.42,0.61,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024038,23.5514,87.246,314.72,288.57,2.26,2020-02-03,1956,N20,VIIRS,n,N,0.4,0.37,3,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024039,23.8234,85.501,316.67,288.46,1.4,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024040,23.6836,86.3907,299.19,285.04,0.93,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024041,23.6791,86.3975,316.8,289.97,1.09,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024042,23.6785,86.4013,301.51,285.37,1.09,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024043,23.6161,86.788,298.7,286.59,0.81,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024044,23.761,85.859,302.82,285.99,1.96,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024045,23.5633,87.0906,296.78,284.04,0.46,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024046,23.7583,85.8547,319.3,288.71,1.98,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024047,23.7544,85.8578,313.24,292.55,1.19,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024048,23.7538,85.8615,304.74,290.69,1.19,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024049,23.6614,86.4443,315.4,286.54,1.36,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024050,23.7965,85.5654,298.61,286.49,1.42,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024051,23.7517,85.8534,311.0,288.29,2.12,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024052,23.7511,85.8572,303.27,289.53,1.19,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024053,24.2057,82.719,296.26,285.31,0.76,2020-02-03,1956,N20,VIIRS,n,N,0.46,0.39,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024054,23.5163,87.2708,296.68,284.3,0.65,2020-02-03,1956,N20,VIIRS,n,N,0.4,0.37,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024055,23.7072,86.0719,296.43,282.57,4.03,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024056,23.5117,87.2779,300.35,285.23,0.87,2020-02-03,1956,N20,VIIRS,n,N,0.4,0.37,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024057,23.506,87.3124,295.32,284.57,0.37,2020-02-03,1956,N20,VIIRS,n,N,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024058,23.504,87.3239,301.54,282.78,0.72,2020-02-03,1956,N20,VIIRS,n,N,0.4,0.37,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024059,23.7033,86.075,329.87,287.79,4.03,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024060,23.7039,86.0712,311.05,282.14,4.03,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024061,23.5077,87.281,304.25,285.49,0.87,2020-02-03,1956,N20,VIIRS,n,N,0.4,0.37,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024062,23.4843,87.3598,296.11,285.85,1.07,2020-02-03,1956,N20,VIIRS,n,N,0.4,0.37,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024063,24.2061,82.5233,299.34,283.57,0.66,2020-02-03,1956,N20,VIIRS,n,N,0.47,0.4,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024064,23.6833,86.0943,343.31,287.08,3.08,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024065,23.6839,86.0906,310.63,286.32,3.08,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024066,23.6827,86.0981,299.09,283.66,1.02,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024067,24.1806,82.6594,303.89,283.0,0.99,2020-02-03,1956,N20,VIIRS,n,N,0.46,0.39,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024068,23.6818,86.0825,301.25,285.41,0.65,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024069,23.6812,86.0863,300.86,285.43,0.65,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024070,23.6794,86.0975,303.42,284.92,1.02,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024071,23.6779,86.0856,317.55,289.71,2.21,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024072,23.6746,86.085,327.16,284.95,2.21,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024073,24.1849,82.5717,298.71,284.9,0.8,2020-02-03,1956,N20,VIIRS,n,N,0.47,0.4,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024074,23.674,86.0888,315.55,283.91,2.55,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024075,23.6701,86.0919,301.1,285.42,0.83,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024076,24.1632,82.6799,311.27,284.78,1.03,2020-02-03,1956,N20,VIIRS,n,N,0.46,0.39,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024077,23.8394,84.9484,296.36,282.22,0.47,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024078,23.8389,84.9523,296.04,284.05,0.71,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024079,23.6309,86.296,298.77,283.96,0.4,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024080,23.748,85.5065,299.2,284.13,0.63,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024081,23.7447,85.5059,303.33,283.39,0.63,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024082,23.7242,85.5262,297.72,283.13,0.61,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024083,24.1516,82.5645,309.76,285.05,1.02,2020-02-03,1956,N20,VIIRS,n,N,0.47,0.4,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024084,23.5494,86.5475,297.56,284.49,0.65,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024085,23.8076,84.8458,320.23,283.9,2.04,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024086,23.709,85.4271,298.32,282.78,0.62,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024087,23.7091,85.4039,299.99,282.56,0.76,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024088,23.7105,85.2843,301.1,283.69,1.05,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024089,23.7088,85.2956,307.56,284.13,1.08,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024090,23.6624,85.5534,299.26,282.63,0.65,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024091,23.7017,85.275,307.19,284.84,1.11,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024092,23.7386,85.0097,301.07,285.11,0.61,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024093,23.738,85.0135,299.33,286.74,1.04,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024094,23.7347,85.0129,299.24,286.04,0.93,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024095,23.7341,85.0166,305.76,286.97,0.93,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024096,22.8024,86.0919,302.5,287.38,0.72,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024097,22.7991,86.0913,319.18,287.59,1.34,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024098,22.7818,86.1991,299.82,287.94,0.63,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024099,22.7791,86.1947,298.64,286.61,0.63,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024100,22.6316,86.1795,296.45,285.78,0.59,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024101,22.3884,87.2857,302.14,287.4,0.64,2020-02-03,1956,N20,VIIRS,n,N,0.4,0.37,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024102,22.379,87.2799,316.03,288.38,2.34,2020-02-03,1956,N20,VIIRS,n,N,0.4,0.37,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024103,22.594,85.9052,308.8,286.25,1.06,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024104,22.5907,85.9046,310.26,287.54,0.7,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024105,22.5874,85.904,297.08,286.23,0.7,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024106,22.3603,87.2883,300.76,285.83,0.31,2020-02-03,1956,N20,VIIRS,n,N,0.4,0.37,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024107,22.3596,87.2921,301.68,286.69,0.98,2020-02-03,1956,N20,VIIRS,n,N,0.4,0.37,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024108,22.3584,87.289,304.75,288.37,0.81,2020-02-03,1956,N20,VIIRS,n,N,0.4,0.37,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024109,22.3578,87.2929,298.79,285.64,0.49,2020-02-03,1956,N20,VIIRS,n,N,0.4,0.37,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024110,22.3656,87.0169,322.73,289.15,2.82,2020-02-03,1956,N20,VIIRS,n,N,0.4,0.37,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024111,22.0892,88.1119,301.38,287.06,0.58,2020-02-03,1956,N20,VIIRS,n,N,0.43,0.38,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024112,22.0602,88.1146,295.17,284.79,0.17,2020-02-03,1956,N20,VIIRS,n,N,0.43,0.38,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024113,22.0553,88.1221,301.53,290.1,1.03,2020-02-03,1956,N20,VIIRS,n,N,0.43,0.38,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024114,22.0546,88.1262,307.19,293.33,1.03,2020-02-03,1956,N20,VIIRS,n,N,0.43,0.38,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024115,22.0512,88.1043,320.85,287.81,1.47,2020-02-03,1956,N20,VIIRS,n,N,0.43,0.38,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024116,22.4246,85.7498,296.79,285.61,0.49,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024117,22.1648,85.4109,299.11,284.11,0.53,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024118,22.249,84.754,296.3,286.15,0.37,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,0,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024119,22.1335,85.4166,296.2,283.46,0.36,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024120,22.2121,84.8627,309.71,289.75,1.17,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024121,22.2252,84.7537,299.38,287.4,0.47,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024122,22.2247,84.7575,297.31,286.03,0.47,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024123,22.2111,84.8472,298.36,287.4,1.29,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024124,22.2088,84.8621,307.78,290.05,1.23,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024125,22.2077,84.8696,301.33,288.71,0.78,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024126,22.2078,84.8466,321.6,287.77,1.29,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024127,22.2214,84.7569,298.68,287.15,0.47,2020-02-03,1956,N20,VIIRS,n,N,0.39,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
FIRMS-RAW-2020-0024128,22.0545,85.4642,308.66,285.89,1.22,2020-02-03,1956,N20,VIIRS,n,N,0.38,0.36,2,LIVE_ARCHIVE,792735,fire_archive_J1V-C2_792735.csv,2020
